int,  79 , 0.014857098845509727 , 0.041825 , 2.502890668271985 , 0.8890781603830431 , 56.450007699067264 , 17.282340972610072 , 26.26765132832264
age,  80 , 0.005218646338404151 , 0.047053 , 3.056296939074992 , 0.3389737706454322 , 61.55907734619508 , 7.120837548851672 , 31.320085104953247
int,  80 , 0.015298767384770602 , 0.047053 , 2.656142212264212 , 0.8636155366565397 , 52.93024995014651 , 18.14595650926661 , 28.92379354058685
age,  81 , 0.005371829849070648 , 0.052661 , 3.2417625721279792 , 0.3306848891695395 , 57.98662988489756 , 7.451522438021212 , 34.561847677081225
int,  81 , 0.01574783381788435 , 0.052661 , 2.787359892624665 , 0.8335367801539887 , 49.309353277367855 , 18.9794932894206 , 31.711153433211514
age,  82 , 0.0055275472270509135 , 0.058476 , 3.39082616914927 , 0.32052383522629313 , 54.275279880522 , 7.772046273247505 , 37.952673846230496
int,  82 , 0.016204328431431006 , 0.058476 , 2.8834137422473627 , 0.7990249552479276 , 45.62691457987256 , 19.778518244668525 , 34.59456717545888
age,  83 , 0.005685808718314756 , 0.066223 , 3.5942718595278085 , 0.30859885953364546 , 50.372409161460546 , 8.08064513278115 , 41.546945705758304
int,  83 , 0.016668281262071153 , 0.066223 , 3.0215511642229007 , 0.7605222453378109 , 41.84484117031185 , 20.539040490006336 , 37.616118339681776
age,  84 , 0.005846624485310904 , 0.074507 , 3.753097089392941 , 0.29450856078749454 , 46.32480351128011 , 8.375153693568645 , 45.30004279515124
int,  84 , 0.01713972210161842 , 0.074507 , 3.1177335810764255 , 0.7172089490455065 , 38.00989864018992 , 21.256249439051842 , 40.7338519207582
age,  85 , 0.006010004608642208 , 0.083203 , 3.854362626549039 , 0.2784122825972382 , 42.19202860213383 , 8.653565976165883 , 49.15440542170028
int,  85 , 0.01761868050195047 , 0.083203 , 3.1625375965597216 , 0.6696842600530277 , 34.17767678357717 , 21.92593369910487 , 43.89638951731792
age,  86 , 0.006175959088687408 , 0.09244 , 3.9002311239812513 , 0.26057624251550754 , 38.03122123563708 , 8.91414221868139 , 53.05463654568153
int,  86 , 0.01810518577976327 , 0.09244 , 3.1593844418738732 , 0.6187931876873667 , 30.399499154015928 , 22.544726886792237 , 47.0557739591918
age,  87 , 0.006344497847172533 , 0.101085 , 3.844385998604374 , 0.24128900125484173 , 33.94554623577786 , 9.155431219936231 , 56.899022544285906
int,  87 , 0.018599267021177767 , 0.101085 , 3.0729333719836998 , 0.5654084020756098 , 26.761157379956618 , 23.110135288867845 , 50.1287073311755
age,  88 , 0.0065156307286932365 , 0.114035 , 3.8709803649969285 , 0.22117664415611127 , 29.85338922662482 , 9.376607864092342 , 60.77000290928284
int,  88 , 0.0191009530862027 , 0.114035 , 3.0517085818233527 , 0.5111636116470386 , 23.198285186486228 , 23.621298900514883 , 53.18041591299885
age,  89 , 0.006689367502190959 , 0.124557 , 3.718448601900708 , 0.19970029172284176 , 25.93524033300127 , 9.576308155815184 , 64.48845151118354
int,  89 , 0.019610272613062044 , 0.124557 , 2.889508807973165 , 0.45492469666255375 , 19.853851681850507 , 24.07622359717744 , 56.06992472097202
age,  90 , 0.0068657178623842095 , 0.140443 , 3.642422958087698 , 0.1780640428195142 , 22.11475333209406 , 9.754372198634698 , 68.13087446927123
int,  90 , 0.0201272540223909 , 0.140443 , 2.788334491754131 , 0.39960351612347794 , 16.6659136739729 , 24.475827113300916 , 58.858259212726146
age,  91 , 0.0070446914311571105 , 0.160738 , 3.554681221094135 , 0.1557916133007562 , 18.40428049769917 , 9.910163811935455 , 71.68555569036536
int,  91 , 0.0206519255213061 , 0.160738 , 2.6788456321270555 , 0.3441832079394052 , 13.642884833906438 , 24.82001032124032 , 61.537104844853204
age,  92 , 0.007226297758906989 , 0.179041 , 3.295120784588557 , 0.1329948109148191 , 14.976164902195793 , 10.043158622850274 , 74.98067647495392
int,  92 , 0.021184315107356768 , 0.179041 , 2.4426357435474424 , 0.28901517129485266 , 10.911233919064143 , 25.109025492535174 , 63.979740588400645
age,  93 , 0.007410546325852239 , 0.197859 , 2.9631690113835574 , 0.11098156379132429 , 11.902014327020911 , 10.154140186641598 , 77.94384548633748
int,  93 , 0.021724450572358348 , 0.197859 , 2.1588858319921123 , 0.23704056195814885 , 8.515307525113883 , 25.346066054493324 , 66.13862642039275
age,  94 , 0.007597446543302802 , 0.215442 , 2.564193770642039 , 0.09042491760716545 , 9.247395638771707 , 10.244565104248764 , 80.50803925697952
int,  94 , 0.02227235950611713 , 0.215442 , 1.8345548838255852 , 0.18965599050448093 , 6.491096650783817 , 25.535722044997804 , 67.97318130421834
age,  95 , 0.0077870077548938465 , 0.234414 , 2.167719001267031 , 0.07200954155168682 , 7.007667095952989 , 10.31657464580045 , 82.67575825824655
int,  95 , 0.02282806930004686 , 0.234414 , 1.5216039302968376 , 0.14817920417739502 , 4.821313516309584 , 25.6839012491752 , 69.49478523451518
age,  96 , 0.007979239237784807 , 0.25555 , 1.7908093263707865 , 0.0559158522573616 , 5.160941917324841 , 10.372490498057813 , 84.46656758461734
int,  96 , 0.023391607150683738 , 0.25555 , 1.2320866690929142 , 0.11277827172379543 , 3.4764485754928747 , 25.796679520898994 , 70.72687190360809
age,  97 , 0.00817415020382472 , 0.271716 , 1.4023104940078366 , 0.042186314425428396 , 3.716445108891576 , 10.414676812483242 , 85.86887807862517
int,  97 , 0.02396300006310275 , 0.271716 , 0.944606701138622 , 0.08330613743390922 , 2.4485357369203435 , 25.879985658332902 , 71.67147860474671
age,  98 , 0.008371749800685165 , 0.300529 , 1.1168995321300763 , 0.03111314859962041 , 2.5684324281618793 , 10.445789961082863 , 86.98577761075525
int,  98 , 0.02454227485423888 , 0.300529 , 0.7358559964809339 , 0.060092637045925414 , 1.6525871033934842 , 25.94007829537883 , 72.40733460122765
age,  99 , 0.008572047112962273 , 0.314942 , 0.8089072457901586 , 0.022016723780663716 , 1.737508458591057 , 10.467806684863527 , 87.7946848565454
int,  99 , 0.02512945815611775 , 0.314942 , 0.5204690875169508 , 0.0415286184640664 , 1.090589397412467 , 25.981606913842896 , 72.9278036887446
age,  100 , 0.008775051163248724 , 0.341322 , 0.5930498621032168 , 0.015246725620713952 , 1.1292118708671262 , 10.48305341048424 , 88.38773471864862
int,  100 , 0.025724576418998234 , 0.341322 , 0.37224215430361807 , 0.028054950295486242 , 0.6902922928133627 , 26.009661864138383 , 73.30004584304822
